agent_id,x,y,coverage,size
pipuck2,-2.70703,-9.76172,-1,0.164062
pipuck2,-2.70703,-9.59766,-1,0.164062
pipuck2,-2.70703,-9.43359,-1,0.164062
pipuck2,-2.70703,-9.26953,-1,0.164062
pipuck2,-2.70703,-9.10547,-1,0.164062
pipuck2,-2.70703,-8.94141,-1,0.164062
pipuck2,-2.70703,-8.77734,-1,0.164062
pipuck2,-2.70703,-8.61328,-1,0.164062
pipuck2,-2.70703,-8.44922,-1,0.164062
pipuck2,-2.70703,-8.28516,-1,0.164062
pipuck2,-2.70703,-8.12109,-1,0.164062
pipuck2,-2.70703,-7.95703,-1,0.164062
pipuck2,-2.70703,-7.79297,-1,0.164062
pipuck2,-2.70703,-7.62891,-1,0.164062
pipuck2,-2.70703,-7.46484,-1,0.164062
pipuck2,-2.70703,-7.30078,-1,0.164062
pipuck2,-2.70703,-7.13672,-1,0.164062
pipuck2,-2.70703,-6.97266,-1,0.164062
pipuck2,-2.70703,-6.80859,-1,0.164062
pipuck2,-2.70703,-6.64453,-1,0.164062
pipuck2,-2.70703,-6.48047,-1,0.164062
pipuck2,-2.70703,-6.31641,-1,0.164062
pipuck2,-2.70703,-6.15234,-1,0.164062
pipuck2,-2.70703,-5.98828,-1,0.164062
pipuck2,-2.70703,-5.82422,-1,0.164062
pipuck2,-2.70703,-5.66016,-1,0.164062
pipuck2,-2.70703,-5.49609,-1,0.164062
pipuck2,-2.70703,-5.33203,-1,0.164062
pipuck2,-2.70703,-5.16797,-1,0.164062
pipuck2,-2.70703,-5.00391,-1,0.164062
pipuck2,-2.70703,-4.83984,-1,0.164062
pipuck2,-2.70703,-4.67578,-1,0.164062
pipuck2,-2.70703,-4.51172,-1,0.164062
pipuck2,-2.70703,-4.34766,-1,0.164062
pipuck2,-2.70703,-4.18359,-1,0.164062
pipuck2,-2.70703,-4.01953,-1,0.164062
pipuck2,-2.70703,-3.85547,-1,0.164062
pipuck2,-2.70703,-3.69141,-1,0.164062
pipuck2,-2.70703,-3.52734,-1,0.164062
pipuck2,-2.70703,-3.36328,-1,0.164062
pipuck2,-2.70703,-3.19922,-1,0.164062
pipuck2,-2.70703,-3.03516,-1,0.164062
pipuck2,-2.70703,-2.87109,-1,0.164062
pipuck2,-2.70703,-2.70703,-1,0.164062
pipuck2,-2.70703,-2.54297,-1,0.164062
pipuck2,-2.70703,-2.37891,-1,0.164062
pipuck2,-2.70703,-2.21484,-1,0.164062
pipuck2,-2.70703,-2.05078,-1,0.164062
pipuck2,-2.70703,-1.88672,-1,0.164062
pipuck2,-2.70703,-1.72266,-1,0.164062
pipuck2,-2.70703,-1.55859,-1,0.164062
pipuck2,-2.70703,-1.39453,-1,0.164062
pipuck2,-2.70703,-1.23047,-1,0.164062
pipuck2,-2.70703,-1.06641,-1,0.164062
pipuck2,-2.70703,-0.902344,-1,0.164062
pipuck2,-2.70703,-0.738281,-1,0.164062
pipuck2,-2.70703,-0.574219,-1,0.164062
pipuck2,-2.70703,-0.410156,-1,0.164062
pipuck2,-2.70703,-0.246094,-1,0.164062
pipuck2,-2.70703,-0.0820312,-1,0.164062
pipuck2,-2.70703,0.0820312,-1,0.164062
pipuck2,-2.70703,0.246094,-1,0.164062
pipuck2,-2.70703,0.410156,-1,0.164062
pipuck2,-2.70703,0.574219,-1,0.164062
pipuck2,-2.70703,0.738281,-1,0.164062
pipuck2,-2.70703,0.902344,-1,0.164062
pipuck2,-2.70703,1.06641,-1,0.164062
pipuck2,-2.70703,1.23047,-1,0.164062
pipuck2,-2.70703,1.39453,-1,0.164062
pipuck2,-2.70703,1.55859,-1,0.164062
pipuck2,-2.70703,1.72266,-1,0.164062
pipuck2,-2.70703,1.88672,-1,0.164062
pipuck2,-2.70703,2.05078,-1,0.164062
pipuck2,-2.70703,2.21484,-1,0.164062
pipuck2,-2.70703,2.37891,-1,0.164062
pipuck2,-2.70703,2.54297,-1,0.164062
pipuck2,-2.70703,2.70703,-1,0.164062
pipuck2,-2.70703,2.87109,-1,0.164062
pipuck2,-2.70703,3.03516,-1,0.164062
pipuck2,-2.70703,3.19922,-1,0.164062
pipuck2,-2.70703,3.36328,-1,0.164062
pipuck2,-2.70703,3.52734,-1,0.164062
pipuck2,-2.70703,3.69141,-1,0.164062
pipuck2,-2.70703,3.85547,-1,0.164062
pipuck2,-2.70703,4.01953,-1,0.164062
pipuck2,-2.70703,4.18359,-1,0.164062
pipuck2,-2.70703,4.34766,-1,0.164062
pipuck2,-2.70703,4.51172,-1,0.164062
pipuck2,-2.70703,4.67578,-1,0.164062
pipuck2,-2.70703,4.83984,-1,0.164062
pipuck2,-2.70703,5.00391,-1,0.164062
pipuck2,-2.70703,5.16797,-1,0.164062
pipuck2,-2.70703,5.33203,-1,0.164062
pipuck2,-2.70703,5.49609,-1,0.164062
pipuck2,-2.70703,5.66016,-1,0.164062
pipuck2,-2.70703,5.82422,-1,0.164062
pipuck2,-2.70703,5.98828,-1,0.164062
pipuck2,-2.70703,6.15234,-1,0.164062
pipuck2,-2.70703,6.31641,-1,0.164062
pipuck2,-2.70703,6.48047,-1,0.164062
pipuck2,-2.70703,6.64453,-1,0.164062
pipuck2,-2.70703,6.80859,-1,0.164062
pipuck2,-2.70703,6.97266,-1,0.164062
pipuck2,-2.70703,7.13672,-1,0.164062
pipuck2,-2.70703,7.30078,-1,0.164062
pipuck2,-2.70703,7.46484,-1,0.164062
pipuck2,-2.70703,7.62891,-1,0.164062
pipuck2,-2.70703,7.79297,-1,0.164062
pipuck2,-2.70703,7.95703,-1,0.164062
pipuck2,-2.70703,8.12109,-1,0.164062
pipuck2,-2.70703,8.28516,-1,0.164062
pipuck2,-2.70703,8.44922,-1,0.164062
pipuck2,-2.70703,8.61328,-1,0.164062
pipuck2,-2.70703,8.77734,-1,0.164062
pipuck2,-2.70703,8.94141,-1,0.164062
pipuck2,-2.70703,9.10547,-1,0.164062
pipuck2,-2.70703,9.26953,-1,0.164062
pipuck2,-2.70703,9.43359,-1,0.164062
pipuck2,-2.70703,9.59766,-1,0.164062
pipuck2,-2.70703,9.76172,-1,0.164062
pipuck2,-2.70703,9.92578,-1,0.164062
pipuck2,-2.70703,10.0898,-1,0.164062
pipuck2,-2.70703,10.2539,-1,0.164062
pipuck2,-2.70703,10.418,-1,0.164062
pipuck2,-2.54297,-10.418,-1,0.164062
pipuck2,-2.54297,-10.2539,-1,0.164062
pipuck2,-2.54297,-10.0898,-1,0.164062
pipuck2,-2.54297,-9.92578,-1,0.164062
pipuck2,-2.54297,-9.76172,-1,0.164062
pipuck2,-2.54297,-9.59766,-1,0.164062
pipuck2,-2.54297,-9.43359,-1,0.164062
pipuck2,-2.54297,-9.26953,-1,0.164062
pipuck2,-2.54297,-9.10547,-1,0.164062
pipuck2,-2.54297,-8.94141,-1,0.164062
pipuck2,-2.54297,-8.77734,-1,0.164062
pipuck2,-2.54297,-8.61328,-1,0.164062
pipuck2,-2.54297,-8.44922,-1,0.164062
pipuck2,-2.54297,-8.28516,-1,0.164062
pipuck2,-2.54297,-8.12109,-1,0.164062
pipuck2,-2.54297,-7.95703,-1,0.164062
pipuck2,-2.54297,-7.79297,-1,0.164062
pipuck2,-2.54297,-7.62891,-1,0.164062
pipuck2,-2.54297,-7.46484,-1,0.164062
pipuck2,-2.54297,-7.30078,-1,0.164062
pipuck2,-2.54297,-7.13672,-1,0.164062
pipuck2,-2.54297,-6.97266,-1,0.164062
pipuck2,-2.54297,-6.80859,-1,0.164062
pipuck2,-2.54297,-6.64453,-1,0.164062
pipuck2,-2.54297,-6.48047,-1,0.164062
pipuck2,-2.54297,-6.31641,-1,0.164062
pipuck2,-2.54297,-6.15234,-1,0.164062
pipuck2,-2.54297,-5.98828,-1,0.164062
pipuck2,-2.54297,-5.82422,-1,0.164062
pipuck2,-2.54297,-5.66016,-1,0.164062
pipuck2,-2.54297,-5.49609,-1,0.164062
pipuck2,-2.54297,-5.33203,-1,0.164062
pipuck2,-2.54297,-5.16797,-1,0.164062
pipuck2,-2.54297,-5.00391,-1,0.164062
pipuck2,-2.54297,-4.83984,-1,0.164062
pipuck2,-2.54297,-4.67578,-1,0.164062
pipuck2,-2.54297,-4.51172,-1,0.164062
pipuck2,-2.54297,-4.34766,-1,0.164062
pipuck2,-2.54297,-4.18359,-1,0.164062
pipuck2,-2.54297,-4.01953,-1,0.164062
pipuck2,-2.54297,-3.85547,-1,0.164062
pipuck2,-2.54297,-3.69141,-1,0.164062
pipuck2,-2.54297,-3.52734,-1,0.164062
pipuck2,-2.54297,-3.36328,-1,0.164062
pipuck2,-2.54297,-3.19922,-1,0.164062
pipuck2,-2.54297,-3.03516,-1,0.164062
pipuck2,-2.54297,-2.87109,-1,0.164062
pipuck2,-2.54297,-2.70703,-1,0.164062
pipuck2,-2.54297,-2.54297,-1,0.164062
pipuck2,-2.54297,-2.37891,-1,0.164062
pipuck2,-2.54297,-2.21484,-1,0.164062
pipuck2,-2.54297,-2.05078,-1,0.164062
pipuck2,-2.54297,-1.88672,-1,0.164062
pipuck2,-2.54297,-1.72266,-1,0.164062
pipuck2,-2.54297,-1.55859,-1,0.164062
pipuck2,-2.54297,-1.39453,-1,0.164062
pipuck2,-2.54297,-1.23047,-1,0.164062
pipuck2,-2.54297,-1.06641,-1,0.164062
pipuck2,-2.54297,-0.902344,-1,0.164062
pipuck2,-2.54297,-0.738281,-1,0.164062
pipuck2,-2.54297,-0.574219,-1,0.164062
pipuck2,-2.54297,-0.410156,-1,0.164062
pipuck2,-2.54297,-0.246094,-1,0.164062
pipuck2,-2.54297,-0.0820312,-1,0.164062
pipuck2,-2.54297,0.0820312,-1,0.164062
pipuck2,-2.54297,0.246094,-1,0.164062
pipuck2,-2.54297,0.410156,-1,0.164062
pipuck2,-2.54297,0.574219,-1,0.164062
pipuck2,-2.54297,0.738281,-1,0.164062
pipuck2,-2.54297,0.902344,-1,0.164062
pipuck2,-2.54297,1.06641,-1,0.164062
pipuck2,-2.54297,1.23047,-1,0.164062
pipuck2,-2.54297,1.39453,-1,0.164062
pipuck2,-2.54297,1.55859,-1,0.164062
pipuck2,-2.54297,1.72266,-1,0.164062
pipuck2,-2.54297,1.88672,-1,0.164062
pipuck2,-2.54297,2.05078,-1,0.164062
pipuck2,-2.54297,2.21484,-1,0.164062
pipuck2,-2.54297,2.37891,-1,0.164062
pipuck2,-2.54297,2.54297,-1,0.164062
pipuck2,-2.54297,2.70703,-1,0.164062
pipuck2,-2.54297,2.87109,-1,0.164062
pipuck2,-2.54297,3.03516,-1,0.164062
pipuck2,-2.54297,3.19922,-1,0.164062
pipuck2,-2.54297,3.36328,-1,0.164062
pipuck2,-2.54297,3.52734,-1,0.164062
pipuck2,-2.54297,3.69141,-1,0.164062
pipuck2,-2.54297,3.85547,-1,0.164062
pipuck2,-2.54297,4.01953,-1,0.164062
pipuck2,-2.54297,4.18359,-1,0.164062
pipuck2,-2.54297,4.34766,-1,0.164062
pipuck2,-2.54297,4.51172,-1,0.164062
pipuck2,-2.54297,4.67578,-1,0.164062
pipuck2,-2.54297,4.83984,-1,0.164062
pipuck2,-2.54297,5.00391,-1,0.164062
pipuck2,-2.54297,5.16797,-1,0.164062
pipuck2,-2.54297,5.33203,-1,0.164062
pipuck2,-2.54297,5.49609,-1,0.164062
pipuck2,-2.54297,5.66016,-1,0.164062
pipuck2,-2.54297,5.82422,-1,0.164062
pipuck2,-2.54297,5.98828,-1,0.164062
pipuck2,-2.54297,6.15234,-1,0.164062
pipuck2,-2.54297,6.31641,-1,0.164062
pipuck2,-2.54297,6.48047,-1,0.164062
pipuck2,-2.54297,6.64453,-1,0.164062
pipuck2,-2.54297,6.80859,-1,0.164062
pipuck2,-2.54297,6.97266,-1,0.164062
pipuck2,-2.54297,7.13672,-1,0.164062
pipuck2,-2.54297,7.30078,-1,0.164062
pipuck2,-2.54297,7.46484,-1,0.164062
pipuck2,-2.54297,7.62891,-1,0.164062
pipuck2,-2.54297,7.79297,-1,0.164062
pipuck2,-2.54297,7.95703,-1,0.164062
pipuck2,-2.54297,8.12109,-1,0.164062
pipuck2,-2.54297,8.28516,-1,0.164062
pipuck2,-2.54297,8.44922,-1,0.164062
pipuck2,-2.54297,8.61328,-1,0.164062
pipuck2,-2.54297,8.77734,-1,0.164062
pipuck2,-2.54297,8.94141,-1,0.164062
pipuck2,-2.54297,9.10547,-1,0.164062
pipuck2,-2.54297,9.26953,-1,0.164062
pipuck2,-2.54297,9.43359,-1,0.164062
pipuck2,-2.54297,9.59766,-1,0.164062
pipuck2,-2.54297,9.76172,-1,0.164062
pipuck2,-2.54297,9.92578,-1,0.164062
pipuck2,-2.54297,10.0898,-1,0.164062
pipuck2,-2.54297,10.2539,-1,0.164062
pipuck2,-2.54297,10.418,-1,0.164062
pipuck2,-2.37891,-10.418,-1,0.164062
pipuck2,-2.37891,-10.2539,-1,0.164062
pipuck2,-2.37891,-10.0898,-1,0.164062
pipuck2,-2.37891,-9.92578,-1,0.164062
pipuck2,-2.37891,-9.76172,-1,0.164062
pipuck2,-2.37891,-9.59766,-1,0.164062
pipuck2,-2.37891,-9.43359,-1,0.164062
pipuck2,-2.37891,-9.26953,-1,0.164062
pipuck2,-2.37891,-9.10547,-1,0.164062
pipuck2,-2.37891,-8.94141,-1,0.164062
pipuck2,-2.37891,-8.77734,-1,0.164062
pipuck2,-2.37891,-8.61328,-1,0.164062
pipuck2,-2.37891,-8.44922,-1,0.164062
pipuck2,-2.37891,-8.28516,-1,0.164062
pipuck2,-2.37891,-8.12109,-1,0.164062
pipuck2,-2.37891,-7.95703,-1,0.164062
pipuck2,-2.37891,-7.79297,-1,0.164062
pipuck2,-2.37891,-7.62891,-1,0.164062
pipuck2,-2.37891,-7.46484,-1,0.164062
pipuck2,-2.37891,-7.30078,-1,0.164062
pipuck2,-2.37891,-7.13672,-1,0.164062
pipuck2,-2.37891,-6.97266,-1,0.164062
pipuck2,-2.37891,-6.80859,-1,0.164062
pipuck2,-2.37891,-6.64453,-1,0.164062
pipuck2,-2.37891,-6.48047,-1,0.164062
pipuck2,-2.37891,-6.31641,-1,0.164062
pipuck2,-2.37891,-6.15234,-1,0.164062
pipuck2,-2.37891,-5.98828,-1,0.164062
pipuck2,-2.37891,-5.82422,-1,0.164062
pipuck2,-2.37891,-5.66016,-1,0.164062
pipuck2,-2.37891,-5.49609,-1,0.164062
pipuck2,-2.37891,-5.33203,-1,0.164062
pipuck2,-2.37891,-5.16797,-1,0.164062
pipuck2,-2.37891,-5.00391,-1,0.164062
pipuck2,-2.37891,-4.83984,-1,0.164062
pipuck2,-2.37891,-4.67578,-1,0.164062
pipuck2,-2.37891,-4.51172,-1,0.164062
pipuck2,-2.37891,-4.34766,-1,0.164062
pipuck2,-2.37891,-4.18359,-1,0.164062
pipuck2,-2.37891,-4.01953,-1,0.164062
pipuck2,-2.37891,-3.85547,-1,0.164062
pipuck2,-2.37891,-3.69141,-1,0.164062
pipuck2,-2.37891,-3.52734,-1,0.164062
pipuck2,-2.37891,-3.36328,-1,0.164062
pipuck2,-2.37891,-3.19922,-1,0.164062
pipuck2,-2.37891,-3.03516,-1,0.164062
pipuck2,-2.37891,-2.87109,-1,0.164062
pipuck2,-2.37891,-2.70703,-1,0.164062
pipuck2,-2.37891,-2.54297,-1,0.164062
pipuck2,-2.37891,-2.37891,-1,0.164062
pipuck2,-2.37891,-2.21484,-1,0.164062
pipuck2,-2.37891,-2.05078,-1,0.164062
pipuck2,-2.37891,-1.88672,-1,0.164062
pipuck2,-2.37891,-1.72266,-1,0.164062
pipuck2,-2.37891,-1.55859,-1,0.164062
pipuck2,-2.37891,-1.39453,-1,0.164062
pipuck2,-2.37891,-1.23047,-1,0.164062
pipuck2,-2.37891,-1.06641,-1,0.164062
pipuck2,-2.37891,-0.902344,-1,0.164062
pipuck2,-2.37891,-0.738281,-1,0.164062
pipuck2,-2.37891,-0.574219,-1,0.164062
pipuck2,-2.37891,-0.410156,-1,0.164062
pipuck2,-2.37891,-0.246094,-1,0.164062
pipuck2,-2.37891,-0.0820312,-1,0.164062
pipuck2,-2.37891,0.0820312,-1,0.164062
pipuck2,-2.37891,0.246094,-1,0.164062
pipuck2,-2.37891,0.410156,-1,0.164062
pipuck2,-2.37891,0.574219,-1,0.164062
pipuck2,-2.37891,0.738281,-1,0.164062
pipuck2,-2.37891,0.902344,-1,0.164062
pipuck2,-2.37891,1.06641,-1,0.164062
pipuck2,-2.37891,1.23047,-1,0.164062
pipuck2,-2.37891,1.39453,-1,0.164062
pipuck2,-2.37891,1.55859,-1,0.164062
pipuck2,-2.37891,1.72266,-1,0.164062
pipuck2,-2.37891,1.88672,-1,0.164062
pipuck2,-2.37891,2.05078,-1,0.164062
pipuck2,-2.37891,2.21484,-1,0.164062
pipuck2,-2.37891,2.37891,-1,0.164062
pipuck2,-2.37891,2.54297,-1,0.164062
pipuck2,-2.37891,2.70703,-1,0.164062
pipuck2,-2.37891,2.87109,-1,0.164062
pipuck2,-2.37891,3.03516,-1,0.164062
pipuck2,-2.37891,3.19922,-1,0.164062
pipuck2,-2.37891,3.36328,-1,0.164062
pipuck2,-2.37891,3.52734,-1,0.164062
pipuck2,-2.37891,3.69141,-1,0.164062
pipuck2,-2.37891,3.85547,-1,0.164062
pipuck2,-2.37891,4.01953,-1,0.164062
pipuck2,-2.37891,4.18359,-1,0.164062
pipuck2,-2.37891,4.34766,-1,0.164062
pipuck2,-2.37891,4.51172,-1,0.164062
pipuck2,-2.37891,4.67578,-1,0.164062
pipuck2,-2.37891,4.83984,-1,0.164062
pipuck2,-2.37891,5.00391,-1,0.164062
pipuck2,-2.37891,5.16797,-1,0.164062
pipuck2,-2.37891,5.33203,-1,0.164062
pipuck2,-2.37891,5.49609,-1,0.164062
pipuck2,-2.37891,5.66016,-1,0.164062
pipuck2,-2.37891,5.82422,-1,0.164062
pipuck2,-2.37891,5.98828,-1,0.164062
pipuck2,-2.37891,6.15234,-1,0.164062
pipuck2,-2.37891,6.31641,-1,0.164062
pipuck2,-2.37891,6.48047,-1,0.164062
pipuck2,-2.37891,6.64453,-1,0.164062
pipuck2,-2.37891,6.80859,-1,0.164062
pipuck2,-2.37891,6.97266,-1,0.164062
pipuck2,-2.37891,7.13672,-1,0.164062
pipuck2,-2.37891,7.30078,-1,0.164062
pipuck2,-2.37891,7.46484,-1,0.164062
pipuck2,-2.37891,7.62891,-1,0.164062
pipuck2,-2.37891,7.79297,-1,0.164062
pipuck2,-2.37891,7.95703,-1,0.164062
pipuck2,-2.37891,8.12109,-1,0.164062
pipuck2,-2.37891,8.28516,-1,0.164062
pipuck2,-2.37891,8.44922,-1,0.164062
pipuck2,-2.37891,8.61328,-1,0.164062
pipuck2,-2.37891,8.77734,-1,0.164062
pipuck2,-2.37891,8.94141,-1,0.164062
pipuck2,-2.37891,9.10547,-1,0.164062
pipuck2,-2.37891,9.26953,-1,0.164062
pipuck2,-2.37891,9.43359,-1,0.164062
pipuck2,-2.37891,9.59766,-1,0.164062
pipuck2,-2.37891,9.76172,-1,0.164062
pipuck2,-2.37891,9.92578,-1,0.164062
pipuck2,-2.37891,10.0898,-1,0.164062
pipuck2,-2.37891,10.2539,-1,0.164062
pipuck2,-2.37891,10.418,-1,0.164062
pipuck2,-2.21484,-10.418,-1,0.164062
pipuck2,-2.21484,-10.2539,-1,0.164062
pipuck2,-2.21484,-10.0898,-1,0.164062
pipuck2,-2.21484,-9.92578,-1,0.164062
pipuck2,-2.21484,-9.76172,-1,0.164062
pipuck2,-2.21484,-9.59766,-1,0.164062
pipuck2,-2.21484,-9.43359,-1,0.164062
pipuck2,-2.21484,-9.26953,-1,0.164062
pipuck2,-2.21484,-9.10547,-1,0.164062
pipuck2,-2.21484,-8.94141,-1,0.164062
pipuck2,-2.21484,-8.77734,-1,0.164062
pipuck2,-2.21484,-8.61328,-1,0.164062
pipuck2,-2.21484,-8.44922,-1,0.164062
pipuck2,-2.21484,-8.28516,-1,0.164062
pipuck2,-2.21484,-8.12109,-1,0.164062
pipuck2,-2.21484,-7.95703,-1,0.164062
pipuck2,-2.21484,-7.79297,-1,0.164062
pipuck2,-2.21484,-7.62891,-1,0.164062
pipuck2,-2.21484,-7.46484,-1,0.164062
pipuck2,-2.21484,-7.30078,-1,0.164062
pipuck2,-2.21484,-7.13672,-1,0.164062
pipuck2,-2.21484,-6.97266,-1,0.164062
pipuck2,-2.21484,-6.80859,-1,0.164062
pipuck2,-2.21484,-6.64453,-1,0.164062
pipuck2,-2.21484,-6.48047,-1,0.164062
pipuck2,-2.21484,-6.31641,-1,0.164062
pipuck2,-2.21484,-6.15234,-1,0.164062
pipuck2,-2.21484,-5.98828,-1,0.164062
pipuck2,-2.21484,-5.82422,-1,0.164062
pipuck2,-2.21484,-5.66016,-1,0.164062
pipuck2,-2.21484,-5.49609,-1,0.164062
pipuck2,-2.21484,-5.33203,-1,0.164062
pipuck2,-2.21484,-5.16797,-1,0.164062
pipuck2,-2.21484,-5.00391,-1,0.164062
pipuck2,-2.21484,-4.83984,-1,0.164062
pipuck2,-2.21484,-4.67578,-1,0.164062
pipuck2,-2.21484,-4.51172,-1,0.164062
pipuck2,-2.21484,-4.34766,-1,0.164062
pipuck2,-2.21484,-4.18359,-1,0.164062
pipuck2,-2.21484,-4.01953,-1,0.164062
pipuck2,-2.21484,-3.85547,-1,0.164062
pipuck2,-2.21484,-3.69141,-1,0.164062
pipuck2,-2.21484,-3.52734,-1,0.164062
pipuck2,-2.21484,-3.36328,-1,0.164062
pipuck2,-2.21484,-3.19922,-1,0.164062
pipuck2,-2.21484,-3.03516,-1,0.164062
pipuck2,-2.21484,-2.87109,-1,0.164062
pipuck2,-2.21484,-2.70703,-1,0.164062
pipuck2,-2.21484,-2.54297,-1,0.164062
pipuck2,-2.21484,-2.37891,-1,0.164062
pipuck2,-2.21484,-2.21484,-1,0.164062
pipuck2,-2.21484,-2.05078,-1,0.164062
pipuck2,-2.21484,-1.88672,-1,0.164062
pipuck2,-2.21484,-1.72266,-1,0.164062
pipuck2,-2.21484,-1.55859,-1,0.164062
pipuck2,-2.21484,-1.39453,-1,0.164062
pipuck2,-2.21484,-1.23047,-1,0.164062
pipuck2,-2.21484,-1.06641,-1,0.164062
pipuck2,-2.21484,-0.902344,-1,0.164062
pipuck2,-2.21484,-0.738281,-1,0.164062
pipuck2,-2.21484,-0.574219,-1,0.164062
pipuck2,-2.21484,-0.410156,-1,0.164062
pipuck2,-2.21484,-0.246094,-1,0.164062
pipuck2,-2.21484,-0.0820312,-1,0.164062
pipuck2,-2.21484,0.0820312,-1,0.164062
pipuck2,-2.21484,0.246094,-1,0.164062
pipuck2,-2.21484,0.410156,-1,0.164062
pipuck2,-2.21484,0.574219,-1,0.164062
pipuck2,-2.21484,0.738281,-1,0.164062
pipuck2,-2.21484,0.902344,-1,0.164062
pipuck2,-2.21484,1.06641,-1,0.164062
pipuck2,-2.21484,1.23047,-1,0.164062
pipuck2,-2.21484,1.39453,-1,0.164062
pipuck2,-2.21484,1.55859,-1,0.164062
pipuck2,-2.21484,1.72266,-1,0.164062
pipuck2,-2.21484,1.88672,-1,0.164062
pipuck2,-2.21484,2.05078,-1,0.164062
pipuck2,-2.21484,2.21484,-1,0.164062
pipuck2,-2.21484,2.37891,-1,0.164062
pipuck2,-2.21484,2.54297,-1,0.164062
pipuck2,-2.21484,2.70703,-1,0.164062
pipuck2,-2.21484,2.87109,-1,0.164062
pipuck2,-2.21484,3.03516,-1,0.164062
pipuck2,-2.21484,3.19922,-1,0.164062
pipuck2,-2.21484,3.36328,-1,0.164062
pipuck2,-2.21484,3.52734,-1,0.164062
pipuck2,-2.21484,3.69141,-1,0.164062
pipuck2,-2.21484,3.85547,-1,0.164062
pipuck2,-2.21484,4.01953,-1,0.164062
pipuck2,-2.21484,4.18359,-1,0.164062
pipuck2,-2.21484,4.34766,-1,0.164062
pipuck2,-2.21484,4.51172,-1,0.164062
pipuck2,-2.21484,4.67578,-1,0.164062
pipuck2,-2.21484,4.83984,-1,0.164062
pipuck2,-2.21484,5.00391,-1,0.164062
pipuck2,-2.21484,5.16797,-1,0.164062
pipuck2,-2.21484,5.33203,-1,0.164062
pipuck2,-2.21484,5.49609,-1,0.164062
pipuck2,-2.21484,5.66016,-1,0.164062
pipuck2,-2.21484,5.82422,-1,0.164062
pipuck2,-2.21484,5.98828,-1,0.164062
pipuck2,-2.21484,6.15234,-1,0.164062
pipuck2,-2.21484,6.31641,-1,0.164062
pipuck2,-2.21484,6.48047,-1,0.164062
pipuck2,-2.21484,6.64453,-1,0.164062
pipuck2,-2.21484,6.80859,-1,0.164062
pipuck2,-2.21484,6.97266,-1,0.164062
pipuck2,-2.21484,7.13672,-1,0.164062
pipuck2,-2.21484,7.30078,-1,0.164062
pipuck2,-2.21484,7.46484,-1,0.164062
pipuck2,-2.21484,7.62891,-1,0.164062
pipuck2,-2.21484,7.79297,-1,0.164062
pipuck2,-2.21484,7.95703,-1,0.164062
pipuck2,-2.21484,8.12109,-1,0.164062
pipuck2,-2.21484,8.28516,-1,0.164062
pipuck2,-2.21484,8.44922,-1,0.164062
pipuck2,-2.21484,8.61328,-1,0.164062
pipuck2,-2.21484,8.77734,-1,0.164062
pipuck2,-2.21484,8.94141,-1,0.164062
pipuck2,-2.21484,9.10547,-1,0.164062
pipuck2,-2.21484,9.26953,-1,0.164062
pipuck2,-2.21484,9.43359,-1,0.164062
pipuck2,-2.21484,9.59766,-1,0.164062
pipuck2,-2.21484,9.76172,-1,0.164062
pipuck2,-2.21484,9.92578,-1,0.164062
pipuck2,-2.21484,10.0898,-1,0.164062
pipuck2,-2.21484,10.2539,-1,0.164062
pipuck2,-2.21484,10.418,-1,0.164062
pipuck2,-2.05078,-10.418,-1,0.164062
pipuck2,-2.05078,-10.2539,-1,0.164062
pipuck2,-2.05078,-10.0898,-1,0.164062
pipuck2,-2.05078,-9.92578,-1,0.164062
pipuck2,-2.05078,-9.76172,-1,0.164062
pipuck2,-2.05078,-9.59766,-1,0.164062
pipuck2,-2.05078,-9.43359,-1,0.164062
pipuck2,-2.05078,-9.26953,-1,0.164062
pipuck2,-2.05078,-9.10547,-1,0.164062
pipuck2,-2.05078,-8.94141,-1,0.164062
pipuck2,-2.05078,-8.77734,-1,0.164062
pipuck2,-2.05078,-8.61328,-1,0.164062
pipuck2,-2.05078,-8.44922,-1,0.164062
pipuck2,-2.05078,-8.28516,-1,0.164062
pipuck2,-2.05078,-8.12109,-1,0.164062
pipuck2,-2.05078,-7.95703,-1,0.164062
pipuck2,-2.05078,-7.79297,-1,0.164062
pipuck2,-2.05078,-7.62891,-1,0.164062
pipuck2,-2.05078,-7.46484,-1,0.164062
pipuck2,-2.05078,-7.30078,-1,0.164062
pipuck2,-2.05078,-7.13672,-1,0.164062
pipuck2,-2.05078,-6.97266,-1,0.164062
pipuck2,-2.05078,-6.80859,-1,0.164062
pipuck2,-2.05078,-6.64453,-1,0.164062
pipuck2,-2.05078,-6.48047,-1,0.164062
pipuck2,-2.05078,-6.31641,-1,0.164062
pipuck2,-2.05078,-6.15234,-1,0.164062
pipuck2,-2.05078,-5.98828,-1,0.164062
pipuck2,-2.05078,-5.82422,-1,0.164062
pipuck2,-2.05078,-5.66016,-1,0.164062
pipuck2,-2.05078,-5.49609,-1,0.164062
pipuck2,-2.05078,-5.33203,-1,0.164062
pipuck2,-2.05078,-5.16797,-1,0.164062
pipuck2,-2.05078,-5.00391,-1,0.164062
pipuck2,-2.05078,-4.83984,-1,0.164062
pipuck2,-2.05078,-4.67578,-1,0.164062
pipuck2,-2.05078,-4.51172,-1,0.164062
pipuck2,-2.05078,-4.34766,-1,0.164062
pipuck2,-2.05078,-4.18359,-1,0.164062
